"heightagegroups","SEX","name","prev_less18.5","prev_18.5to20","prev_20to25","prev_25to30","prev_30to35","prev_35to40","prev_over40","TOTPOP","Age group (IL3)","Age group (IL)","code.x","meanheight","sdheight","region"
"18-29",0,"Cuba",0.0815019774082278,0.0868570903334422,0.439422795294617,0.266136547269639,0.0682429477807247,0.0245406344440168,0.03329800705367,790.032,"18-29","18-29",192,159.915651994895,6.36019356668325,"LATIN AM. CARIBBEAN"
"18-29",0,"Cyprus",0.0726501102536111,0.112285682244576,0.539925635144336,0.17683442776228,0.0545754648906794,0.031209473890603,0.0125192056801365,98.17,"18-29","18-29",196,160.38332652712,5.95566234848237,"EUROPE"
"18-29",0,"Czech Republic",0.0722073459603279,0.184767129474222,0.470193690373665,0.17977631278214,0.0673109390664705,0.0157190437303047,0.0100255388473287,631.7165,"18-29","18-29",203,167.75578192631,6.11766666753474,"EUROPE"
"18-29",0,"C™te d'Ivoire",0.0818634875353334,0.129683053037299,0.516641199549768,0.189900293036832,0.0600231196324487,0.0151866977002207,0.00670214989381529,2922.0685,"18-29","18-29",384,158.647311913,6.647952024294,"AFRICA"
"18-29",0,"Dem. People's Republic of Korea",0.169043301724817,0.159320143877301,0.400786894525619,0.178374191025886,0.0610997753439201,0.0209510789252692,0.0104246141410214,2239.43,"18-29","18-29",408,160.796259406337,6.00774092381081,"ASIA"
"18-29",0,"Democratic Republic of the Congo",0.11451382890772,0.154552312391228,0.525932165559896,0.167045658284191,0.0266544856735198,0.00879368774758204,0.00250786180617602,10276.85,"18-29","18-29",180,156.297259486285,6.9665113890796,"AFRICA"
"18-29",0,"Denmark",0.069431148310502,0.111186022177419,0.540671919760476,0.190399821899607,0.0563905050749196,0.0220543908479208,0.00986619148694574,451.5575,"18-29","18-29",208,169.120594363123,6.14275827562462,"EUROPE"
"18-29",0,"Djibouti",0.121731731142647,0.142157235444526,0.474081587106374,0.177442291721655,0.0582621551578524,0.0189075866082012,0.00741741306232757,126.14,"18-29","18-29",262,159.801926954481,6.12900246640203,"AFRICA"
"18-29",0,"Dominican Republic",0.0984681053697305,0.0767746046150316,0.308038705353348,0.288720273224013,0.12715214379275,0.0683313110458854,0.0325148564281479,1127.3185,"18-29","18-29",214,160.912778157836,6.36019356668325,"LATIN AM. CARIBBEAN"
"18-29",0,"Ecuador",0.0293631693203045,0.0631646679217903,0.421188728224823,0.307602004121261,0.128471639248337,0.0353825983593443,0.0148271932168513,1838.9535,"18-29","18-29",218,154.865917826631,5.99227702707218,"LATIN AM. CARIBBEAN"
"18-29",0,"Egypt",0.0192476817229703,0.0360449731451594,0.31773696863716,0.309287762117434,0.203128187765688,0.0820344303699772,0.0325199970257498,10767.075,"18-29","18-29",818,160.380051540036,5.75951370208887,"AFRICA"
"18-29",0,"El Salvador",0.0415516992706174,0.0670544766643637,0.33795222532809,0.305027883608505,0.149337320007608,0.06709701628448,0.0319793779915248,729.48,"18-29","18-29",222,155.968492966433,6.58037916399165,"LATIN AM. CARIBBEAN"
"18-29",0,"Equatorial Guinea",0.0375959457382851,0.0972621379435746,0.405648790504323,0.251527702676887,0.123544055741181,0.0554245846049366,0.0289967826025562,158.1645,"18-29","18-29",226,157.909004979108,6.92874600051851,"AFRICA"
"18-29",0,"Eritrea",0.391128417395905,0.194221045876133,0.309285618713063,0.0822044783512504,0.0186337682668055,0.00359793409069313,0.000928927172114969,380.7455,"18-29","18-29",232,157.499277559633,6.19648009611999,"AFRICA"
"18-29",0,"Estonia",0.0762335186584732,0.161132731837796,0.536908082123337,0.163477035778284,0.0439340579249342,0.00991262773033474,0.00840194566734788,79.2705,"18-29","18-29",233,168.551964225149,6.14275827562462,"EUROPE"
"18-29",0,"Ethiopia",0.201875792324557,0.223708949815498,0.48579497379313,0.0725356654386299,0.012241166278998,0.00277852227084225,0.00106499106554309,14236.215,"18-29","18-29",231,156.996806409549,6.14899593232944,"AFRICA"
"18-29",0,"Fiji",0.0759836522835764,0.0607474012688514,0.327179674600432,0.278018058704227,0.18165168164166,0.0470937573524903,0.0293257741487628,89.5755,"18-29","18-29",242,164.020558325277,6.36150258736935,"OCEANIA"
"18-29",0,"Finland",0.041426647590321,0.0740357908548404,0.539390607691274,0.195203594782862,0.088973823348366,0.0429015412398466,0.0180679946499093,373.9745,"18-29","18-29",246,166.350384768803,6.14275827562462,"EUROPE"
"18-29",0,"France",0.0974937362532478,0.172042947097004,0.512927724371794,0.149857514782355,0.0442795802840694,0.0159157171250462,0.00748278008648467,4588.8595,"18-29","18-29",250,164.394569438548,6.06184782048171,"EUROPE"
"18-29",0,"French Polynesia",0.0329926513622067,0.0693530607932567,0.256346651648049,0.213640609235118,0.154770481995727,0.132534868659886,0.140361676484979,23.401,"18-29","18-29",258,166.220304397635,NA,"OCEANIA"
"18-29",0,"Gabon",0.0990300955479082,0.0946349219551259,0.409715771673651,0.230217285698118,0.105512139304927,0.0434432979144041,0.0174464869058663,233.843,"18-29","18-29",266,160.028757945478,6.91291766344429,"AFRICA"
"18-29",0,"Gambia",0.159019608126799,0.16340942311502,0.406349954671838,0.185903025584133,0.059825746410415,0.0185937554639402,0.00689848719849565,285.8375,"18-29","18-29",270,161.674183170742,6.647952024294,"AFRICA"
"18-29",0,"Georgia",0.0993238725927209,0.140599501023299,0.475035769646858,0.183779720237474,0.06991091976567,0.0182818902183578,0.0130683265156204,259.3885,"18-29","18-29",268,163.095972055442,5.95566234848237,"ASIA"
"18-29",0,"Germany",0.0590994949120168,0.101157528012102,0.530219079950806,0.205054498701842,0.0708199137465081,0.0245785814792751,0.00907090319744923,5199.643,"18-29","18-29",276,166.205114530615,6.06184782048171,"EUROPE"
"18-29",0,"Ghana",0.0653827622807605,0.0876662915944869,0.510817375696477,0.239346120020744,0.0685739297077942,0.018080128469175,0.0101333927096436,3417.176,"18-29","18-29",288,158.745215288413,6.60241144606292,"AFRICA"
"18-29",0,"Greece",0.0652705240006497,0.111103137981223,0.484344129251372,0.222467776058869,0.0673508423435476,0.0298222622881622,0.0196413274930628,600.24,"18-29","18-29",300,165.70098895352,6.06184782048171,"EUROPE"
"18-29",0,"Grenada",0.0689423405929119,0.085936394943886,0.2906974879718,0.269856995603963,0.120208480733673,0.091202401183061,0.0731558989707045,10.4965,"18-29","18-29",308,165.740598311852,6.36019356668325,"LATIN AM. CARIBBEAN"
"18-29",0,"Guatemala",0.0319240296483224,0.0584783386680631,0.420799305736158,0.312723101939053,0.126900732760058,0.0361446050839952,0.0130298855567103,2094.222,"18-29","18-29",320,150.644742301544,6.58037916399165,"LATIN AM. CARIBBEAN"
"18-29",0,"Guinea",0.0916534230779856,0.114443104631007,0.564229325990314,0.166255248343687,0.0406819884804227,0.0144781881129853,0.00825872117815625,1542.7665,"18-29","18-29",324,158.863872498593,6.63545621401838,"AFRICA"
"18-29",0,"Guinea-Bissau",0.0925002205734524,0.147227994847647,0.522449253077632,0.181809208065367,0.0379981309568279,0.0122797394498951,0.00573545340550835,227.2185,"18-29","18-29",624,158.702532320346,6.647952024294,"AFRICA"
"18-29",0,"Guyana",0.126443933295628,0.0889902128585174,0.296045581803563,0.233779503292105,0.147059068774166,0.0610147740095053,0.0466669263905479,90.2655,"18-29","18-29",328,159.317237009017,5.99227702707218,"LATIN AM. CARIBBEAN"
"18-29",0,"Haiti",0.121167798320742,0.148310296855209,0.474031845838767,0.188705599770942,0.0469859391613671,0.0161989129889367,0.00459960741671286,1275.347,"18-29","18-29",332,160.419603114486,6.2688348762029,"LATIN AM. CARIBBEAN"
"18-29",0,"Honduras",0.0549727807243689,0.0745835151244393,0.341509663969847,0.305369800318406,0.141580617103605,0.0572124061873347,0.0247712171772583,1188.266,"18-29","18-29",340,154.878115663893,6.64730172567322,"LATIN AM. CARIBBEAN"
"18-29",0,"Hungary",0.0878712696177002,0.149908675734839,0.460094984239714,0.185834542681738,0.0670769864804467,0.0311494986655713,0.0180640424310144,631.9255,"18-29","18-29",348,162.374946017299,6.11766666753474,"EUROPE"
"18-29",0,"Iceland",0.0477550354852225,0.0646305927397688,0.510955806713685,0.236069573571123,0.0876536077645341,0.0371655584132982,0.0157698250623449,31.839,"18-29","18-29",352,168.895821166582,6.14275827562462,"EUROPE"
"18-29",0,"India",0.231288968506788,0.167725893043682,0.420017030505264,0.136405706078646,0.0344874402247891,0.00679112031361229,0.0032838419227714,144777.878,"18-29","18-29",356,154.732766645642,5.72908303109708,"ASIA"
"18-29",0,"Indonesia",0.120668226687861,0.115294582584113,0.406245076881878,0.233724447789303,0.0900545772367138,0.0264653478824836,0.00754774135107471,25684.794,"18-29","18-29",360,153.883579266099,5.35745734157993,"ASIA"
"18-29",0,"Iran (Islamic Republic of)",0.0998615858078462,0.0795117999880585,0.413376422898809,0.277041968815505,0.100960899203714,0.0228925513052146,0.00635477174583965,7183.898,"18-29","18-29",364,160.813619225892,5.54025608829161,"ASIA"
"18-29",0,"Iraq",0.0502947269550253,0.0591020407430784,0.308468658711232,0.297465349852004,0.194518191171377,0.0496204202742098,0.0405306132930745,4681.8595,"18-29","18-29",368,158.500252602667,6.0181418235765,"ASIA"
"18-29",0,"Ireland",0.0304797894141738,0.0912839357239323,0.433353130012497,0.268337400248478,0.111382500931587,0.0459479592383271,0.0192152845750646,373.365,"18-29","18-29",372,164.444228275233,6.0691710840619,"EUROPE"
"18-29",0,"Israel",0.103758337290741,0.129850244215393,0.469197249622562,0.188168530277399,0.0693188536684786,0.0268229346175534,0.0128838501268505,771.7195,"18-29","18-29",376,162.08882558816,5.95566234848237,"ASIA"
"18-29",0,"Italy",0.103438483602495,0.176819931530929,0.470546290053871,0.176943132119926,0.0494718380816754,0.0161860235622315,0.00659430021006932,3486.8895,"18-29","18-29",380,161.622568531647,6.06184782048171,"EUROPE"
"18-29",0,"Jamaica",0.0671057188468583,0.074040472022416,0.287719307100709,0.243209483915242,0.177552846393526,0.0912946651231883,0.0590775065556198,301.035,"18-29","18-29",388,164.095032755335,6.36019356668325,"LATIN AM. CARIBBEAN"
"18-29",0,"Japan",0.247884129240004,0.266741498441914,0.4009166486151,0.0620042674305945,0.0152296297453322,0.00586659136765381,0.00135724853328216,7060.7265,"18-29","18-29",392,158.414267255538,5.8686196880896,"ASIA"
"18-29",0,"Jordan",0.075478148093953,0.0870206835215508,0.383822742973469,0.287608210896722,0.114653368697677,0.0358879281625283,0.0155289176493357,1165.7475,"18-29","18-29",400,159.294150333909,6.03424769466892,"ASIA"
"18-29",0,"Kazakhstan",0.124002321522314,0.176100242987418,0.526281669885508,0.138703131467381,0.0262640057261064,0.00713576625785324,0.00151262009117476,1509.409,"18-29","18-29",398,161.529485302768,5.47777661319748,"ASIA"
"18-29",0,"Kenya",0.0935428628948239,0.138802475336208,0.460701112883982,0.220686018663503,0.0626310507310693,0.018099006320857,0.00553747316955682,6121.1575,"18-29","18-29",404,159.358324287363,6.10289986234592,"AFRICA"
"18-29",0,"Kuwait",0.0409343823274965,0.042781049598599,0.360818149003529,0.316243513196851,0.145264078335722,0.0566891078567701,0.037269719334298,302.3635,"18-29","18-29",414,159.775626919995,6.0181418235765,"AFRICA"
"18-29",0,"Kyrgyzstan",0.0943918502211421,0.127573294241619,0.561907134446991,0.168392735590066,0.0298702973139949,0.015646788176467,0.00221787334485703,651.6715,"18-29","18-29",417,160.052147542274,5.47777661319748,"ASIA"
"18-29",0,"Lao People's Democratic Republic",0.129887344680455,0.152821935348279,0.531130829543272,0.130082397594992,0.0430024476854738,0.00916983337946973,0.00390521176805887,832.8385,"18-29","18-29",418,152.678344019933,5.20167516672992,"ASIA"
"18-29",0,"Latvia",0.119452012003247,0.193988116546424,0.478391713052533,0.140991402833941,0.0491240150228208,0.0122064251894006,0.0058463149161721,104.5535,"18-29","18-29",428,168.626986756717,6.14275827562462,"EUROPE"
"18-29",0,"Lebanon",0.0863665696889117,0.119570055730836,0.474372865748592,0.208271168845435,0.0934915442789927,0.0116474787327345,0.00628031700163246,528.3435,"18-29","18-29",422,163.258609857217,6.0181418235765,"ASIA"
"18-29",0,"Lesotho",0.0387465231819849,0.0864921242571107,0.479078170091795,0.220612064647454,0.117626472290341,0.0394689798039648,0.017975666144184,258.4995,"18-29","18-29",426,156.705667540129,7.49432752463017,"AFRICA"
"18-29",0,"Liberia",0.058816497665443,0.0904890604388047,0.522816214706559,0.210145419931774,0.0743100567340255,0.0192508378206007,0.024171913416927,555.8635,"18-29","18-29",430,156.534013790486,6.67794222318511,"AFRICA"
"18-29",0,"Libyan Arab Jamahiriya",0.117524287149054,0.0806198708751289,0.359564289944091,0.238558526877999,0.135184017960374,0.0452203983159574,0.0233286080954173,667.5045,"18-29","18-29",434,162.278680497623,5.7539600557126,"AFRICA"
"18-29",0,"Lithuania",0.090930359978539,0.185944799135817,0.546002448536323,0.112408956391136,0.0445808128887891,0.0119884270006434,0.00814419646787023,186.5015,"18-29","18-29",440,167.525358494772,6.14275827562462,"EUROPE"
"18-29",0,"Luxembourg",0.0690980161274725,0.114322166850514,0.535599611732876,0.183009688743711,0.0548036919823629,0.0296696938154823,0.0134971302352055,49.4695,"18-29","18-29",442,165.013821815246,6.06184782048171,"EUROPE"
"18-29",0,"Madagascar",0.184442486202798,0.204514501311957,0.511051755481572,0.0841825214755127,0.0125637063746075,0.00250904845665312,0.000736003958071007,3334.3515,"18-29","18-29",450,152.990411990934,6.29394834844511,"AFRICA"
"18-29",0,"Malawi",0.0586288607570887,0.136588557558166,0.611118708138288,0.145914330024448,0.035408653635797,0.0102371557889424,0.00210369492254717,2303.9895,"18-29","18-29",454,156.056106137554,6.21369695071729,"AFRICA"
"18-29",0,"Malaysia",0.115128760943849,0.0968896195813331,0.353381576560376,0.211529878957923,0.138671103517824,0.0551416523492523,0.0292574083478005,3407.205,"18-29","18-29",458,156.585884607105,5.20167516672992,"ASIA"
"18-29",0,"Maldives",0.131136591577837,0.0721255609805618,0.347756662839407,0.275673245663449,0.124568324794676,0.0365093597865572,0.0122302547234416,38.4295,"18-29","18-29",462,153.781495114459,5.73297062593207,"ASIA"
"18-29",0,"Mali",0.107715121909633,0.156233981374818,0.513186115805502,0.164403691927351,0.0408735800306387,0.0106427821310091,0.00694472726223684,2272.5335,"18-29","18-29",466,161.957871421004,6.56186902245566,"AFRICA"
"18-29",0,"Malta",0.0550316546122883,0.0799027720776675,0.468965261508593,0.209322358371694,0.126959453556867,0.03515765355385,0.0246608453190401,35.961,"18-29","18-29",470,162.879516912126,6.06184782048171,"EUROPE"
"18-29",0,"Mauritania",0.0764492182488331,0.0933672975475192,0.347521872113128,0.266580858235767,0.138012671509288,0.0574818979310018,0.0205861843542045,509.5785,"18-29","18-29",478,160.08070612192,6.647952024294,"AFRICA"
"18-29",0,"Mauritius",0.167222540093885,0.122085973854062,0.322939488235811,0.1891911645119,0.123222020705384,0.0490014911444637,0.0263373208597589,114.2675,"18-29","18-29",480,158.911401258384,6.14899593232944,"AFRICA"
"18-29",0,"Mexico",0.0347795436356876,0.0517315284174814,0.3286808891621,0.314833161542744,0.166119907604626,0.0726204806371683,0.0312344894185952,13016.29,"18-29","18-29",484,157.543865459215,6.61259090617648,"LATIN AM. CARIBBEAN"
"18-29",0,"Micronesia (Fed. States of)",0.027278623972831,0.062145598391814,0.278509182411299,0.241126477066021,0.169816526650292,0.118662883964324,0.102460708492218,12.7535,"18-29","18-29",583,159.424259398636,6.36150258736935,"OCEANIA"
"18-29",0,"Mongolia",0.0716695054213155,0.104738035528674,0.496181986226102,0.234043181002936,0.0704620181253754,0.0174309133841414,0.00547436031145574,267.054,"18-29","18-29",496,159.546329975075,5.8686196880896,"ASIA"
"18-29",0,"Montenegro",0.0670655192193095,0.173234069063377,0.588328745929175,0.140594896116242,0.0207749566072559,0.00567186601393471,0.00432994729875751,44.7085,"18-29","18-29",499,169.649119793223,NA,"EUROPE"
"18-29",0,"Morocco",0.0989221050364117,0.0845526885239998,0.426534030212282,0.270070452590982,0.0928575055818279,0.0210864226365782,0.00597679541791875,3417.9515,"18-29","18-29",504,160.87327300281,5.75645913302452,"AFRICA"
"18-29",0,"Mozambique",0.0895918726503829,0.138033103093764,0.554880459511692,0.162574139526555,0.040987572056496,0.0090140272272133,0.00491882556641209,3517.063,"18-29","18-29",508,155.456609123897,6.23174640736917,"AFRICA"
"18-29",0,"Myanmar",0.189662182167455,0.181469987723885,0.453957426605417,0.134229479634648,0.0304709367744651,0.00656920830503039,0.00364077861974782,5264.764,"18-29","18-29",104,154.408260752587,5.34079640245113,"ASIA"
"18-29",0,"Namibia",0.137609022610625,0.16776210227115,0.435604681344548,0.165845859120727,0.0640550967437706,0.0189366784054427,0.0101865595037373,308.374,"18-29","18-29",516,160.288632441986,7.40435692795685,"AFRICA"
"18-29",0,"Nepal",0.136010701665798,0.143974170287094,0.493755369220863,0.181637276861606,0.0381810758116089,0.0050751015139773,0.00136636077281028,3593.435,"18-29","18-29",524,152.106201365407,5.76518194440084,"ASIA"
"18-29",0,"Netherlands",0.0574653472832544,0.132615217037741,0.561455323033099,0.159381194090997,0.0570626187400092,0.0216747556152196,0.0103455443531131,1364.3885,"18-29","18-29",528,170.364614000521,6.06184782048171,"EUROPE"
"18-29",0,"New Zealand",0.033447170526432,0.0585536067771828,0.355647706223517,0.26048914787399,0.133211711076522,0.0877495218128993,0.0709011357094574,394.579,"18-29","18-29",554,164.667672036089,6.36150258736935,"OCEANIA"
"18-29",0,"Nicaragua",0.0375453373154382,0.0671111894413625,0.380360195071936,0.30614703574334,0.124584631087013,0.0581051409795835,0.0261464707809745,727.9175,"18-29","18-29",558,155.368755447652,6.61508998348839,"LATIN AM. CARIBBEAN"
"18-29",0,"Niger",0.200079852485495,0.197813427669133,0.459744738329122,0.109510168998071,0.0213714154024271,0.00802424481438968,0.00345615195484571,2506.7275,"18-29","18-29",562,159.849985298826,6.6001899027692,"AFRICA"
"18-29",0,"Nigeria",0.126454824879413,0.149045905843692,0.521869798255853,0.141883387525052,0.0378306039000575,0.0132987981959672,0.00961668247469817,22787.617,"18-29","18-29",566,158.074571647668,6.64878505006464,"AFRICA"
"18-29",0,"Norway",0.0326405973301079,0.0857291037698405,0.504961512097316,0.238277649202812,0.0828755210058575,0.0336913336777323,0.0218242832053287,402.988,"18-29","18-29",578,166.409090403935,6.14275827562462,"EUROPE"
"18-29",0,"Oman",0.1251098555559,0.0642145090689991,0.290710671216048,0.287233604732326,0.134074499684753,0.0593102472758729,0.0393466120873257,343.6275,"18-29","18-29",512,157.958222717817,6.0181418235765,"ASIA"
"18-29",0,"Pakistan",0.143438978041619,0.107392510324811,0.356342257402229,0.24391656634906,0.106873692235086,0.0311072311762495,0.0109287646581699,25443.7965,"18-29","18-29",586,154.717579607289,5.54025608829161,"ASIA"
"18-29",0,"Panama",0.0483805200019147,0.0554634685569531,0.282448343759088,0.301069464365945,0.179133233825998,0.0758815303301888,0.0576234389104034,410.7635,"18-29","18-29",591,157.850197849727,6.58037916399165,"LATIN AM. CARIBBEAN"
"18-29",0,"Papua New Guinea",0.0294956521037933,0.0897489463427501,0.356204187143001,0.348488035944448,0.124560672929186,0.0352982397427822,0.0162042650398824,1059.365,"18-29","18-29",598,156.666522156262,6.36150258736935,"OCEANIA"
"18-29",0,"Paraguay",0.0578578699727278,0.0587361637482769,0.361797532409916,0.314758095818241,0.111566842931771,0.0632741181001017,0.0320093771802241,701.227,"18-29","18-29",600,159.458730638789,5.99227702707218,"LATIN AM. CARIBBEAN"
"18-29",0,"Peru",0.0209628193807988,0.0440626231240091,0.399043291564371,0.345179243389124,0.14154622497098,0.0360318774860579,0.0131739200846597,3345.2155,"18-29","18-29",604,154.021494956565,6.08835676187421,"LATIN AM. CARIBBEAN"
"18-29",0,"Philippines",0.177196110509311,0.1730583440158,0.424913031869224,0.157899833272577,0.0485449903245375,0.0139605111884205,0.00442717921917209,12454.1335,"18-29","18-29",608,153.836027458992,5.20167516672992,"ASIA"
"18-29",0,"Poland",0.104157282526306,0.151203040635152,0.479765741553479,0.174974500115771,0.0614093236407046,0.0192827117571082,0.00920740024251445,2428.645,"18-29","18-29",616,165.650133106439,6.11766666753474,"EUROPE"
"18-29",0,"Portugal",0.0611263715393335,0.0938653725332281,0.589853155349835,0.16125783796156,0.0576858566140603,0.0262349192343118,0.00997648701992699,647.539,"18-29","18-29",620,161.145674856731,6.06184782048171,"EUROPE"
"18-29",0,"Puerto Rico",0.0680967182970487,0.0742139743364006,0.279009321512803,0.253832438452656,0.156309453348518,0.0925831229406931,0.0759549706820051,241.0935,"18-29","18-29",630,162.852722058389,NA,"LATIN AM. CARIBBEAN"
"18-29",0,"Qatar",0.0742918534183176,0.0489695454877741,0.313680879474328,0.263091850262757,0.163011272235753,0.0728874267710012,0.0640671723500696,144.7955,"18-29","18-29",634,160.277979311361,5.9945382968323,"ASIA"
"18-29",0,"Republic of Korea",0.156898963891689,0.212318599649304,0.464886417437499,0.114670509481687,0.0374472630486418,0.0111021551717404,0.00267609103784919,3670.9505,"18-29","18-29",410,162.72297729706,5.8686196880896,"ASIA"
"18-29",0,"Republic of Moldova",0.0977881047164184,0.117310255474064,0.541861661722907,0.176998913884366,0.0502614555112753,0.0121218864463391,0.00365772298211428,199.0415,"18-29","18-29",498,162.904628686056,6.0932301150199,"EUROPE"
"18-29",0,"Romania",0.124076071548943,0.172877801899786,0.424620474337508,0.163974661398686,0.0665982508848357,0.0359835515165837,0.0118691884098297,1181.1125,"18-29","18-29",642,164.435001036783,6.11766666753474,"EUROPE"
"18-29",0,"Russian Federation",0.140700038879103,0.180230297434418,0.510129266313774,0.116937173746426,0.0370952306760381,0.0104471590191974,0.00446087597096833,8815.1135,"18-29","18-29",643,164.345525619019,6.02408643376067,"EUROPE"
"18-29",0,"Rwanda",0.0395875559819003,0.0996661104905088,0.602840124490678,0.210330329600299,0.0382602765726799,0.00726846566437189,0.00204713683581999,1459.255,"18-29","18-29",646,156.533127043565,6.18092971678002,"AFRICA"
"18-29",0,"Saint Lucia",0.0628376073046833,0.0647530222726914,0.246154737688473,0.263833525835535,0.169161887211805,0.123310105692106,0.0699491139947056,17.7545,"18-29","18-29",662,165.310839027768,6.36019356668325,"LATIN AM. CARIBBEAN"
"18-29",0,"Saint Vincent and the Grenadines",0.0838301284905256,0.0717511619893956,0.241202744502115,0.227208642040274,0.167564145932781,0.116146963881439,0.0922962129959437,8.6285,"18-29","18-29",670,165.045965253735,6.36019356668325,"LATIN AM. CARIBBEAN"
"18-29",0,"Samoa",0.00576111058024399,0.0112320688217647,0.118626618270442,0.245906254881711,0.226199853011069,0.228375952971079,0.163898140654572,19.017,"18-29","18-29",882,163.54906055117,6.36150258736935,"OCEANIA"
"18-29",0,"Sao Tome and Principe",0.0968029746926584,0.0949414336647671,0.474702413292138,0.231562075353791,0.0690046766683153,0.0156616739056815,0.0173247526537353,23.251,"18-29","18-29",678,159.755985557436,6.92874600051851,"AFRICA"
"18-29",0,"Saudi Arabia",0.123220806236651,0.0821953564656818,0.301783013372782,0.264623267529966,0.142135439296352,0.0526206389436109,0.0334214781549564,2743.1295,"18-29","18-29",682,158.426568694512,6.0181418235765,"ASIA"
"18-29",0,"Senegal",0.27574126964228,0.15996810819841,0.376025331568239,0.14046056524775,0.0306273996099231,0.0122972987235343,0.00488002688282505,1938.6525,"18-29","18-29",686,163.952760025604,6.51382936691267,"AFRICA"
"18-29",0,"Serbia",0.117105039710439,0.161255676291179,0.544177165612511,0.106976144361029,0.0407616302529673,0.0185186818174185,0.0112056625133157,443.2925,"18-29","18-29",688,168.033331270947,NA,"EUROPE"
"18-29",0,"Sierra Leone",0.0711391868915495,0.126343065941275,0.56816336709413,0.173745243590704,0.0469241756008846,0.00751776570256575,0.00616719517889112,912.052,"18-29","18-29",694,157.267946915636,6.72264977564555,"AFRICA"
"18-29",0,"Singapore",0.169369946125206,0.169938636497436,0.416093329619576,0.145199622663565,0.0702246199809061,0.0176112493065023,0.0115625959128488,591.839,"18-29","18-29",702,161.137304836409,5.20167516672992,"ASIA"
"18-29",0,"Slovakia",0.10530262962425,0.173790575954923,0.470494811029014,0.15373230479476,0.0668599109899608,0.0179780557125988,0.011841711042039,344.7985,"18-29","18-29",703,166.924901183125,6.11766666753474,"EUROPE"
"18-29",0,"Slovenia",0.0771897524899043,0.152011029286256,0.533418505444816,0.174111254903431,0.0471817495897113,0.0124487978243489,0.00363891046153205,119.9765,"18-29","18-29",705,167.017756273431,6.06184782048171,"EUROPE"
"18-29",0,"Solomon Islands",0.0227417316643154,0.0429119365547926,0.434868840362593,0.327745499655073,0.137844817258492,0.0231806673763758,0.010706506953587,79.956,"18-29","18-29",90,156.584365728415,6.36150258736935,"OCEANIA"
"18-29",0,"Somalia",0.174373823333521,0.123102911958649,0.391710995256437,0.199608709314683,0.0734743440119248,0.0274997828348145,0.0102294330113415,1837.5495,"18-29","18-29",706,159.796550817025,6.12900246640203,"AFRICA"
"18-29",0,"South Africa",0.0432727768373878,0.0642261622078884,0.353210153097852,0.269219784481741,0.154822233099009,0.0674747597542491,0.0477741303300302,6431.4835,"18-29","18-29",710,158.810139528616,7.6587179149208,"AFRICA"
"18-29",0,"Spain",0.0865529608926279,0.147550269388168,0.524440227832871,0.187831242823564,0.0296023200710114,0.0126530287023511,0.0113699492106728,2900.3865,"18-29","18-29",724,162.038698918132,6.06184782048171,"EUROPE"
"18-29",0,"Sri Lanka",0.221099653618511,0.10817749265195,0.375161105503516,0.197542025266781,0.0710514117423144,0.0176571360406845,0.00931117558822085,1997.64,"18-29","18-29",144,155.576630559173,5.73297062593207,"ASIA"
"18-29",0,"Sudan",0.226291294812288,0.149066185122626,0.376535426254853,0.139143184825672,0.0786308249571772,0.0177195752994147,0.0126135091033736,5445.7,"18-29","18-29",729,160.358112528811,5.7539600557126,"AFRICA"
"18-29",0,"Suriname",0.137886496043723,0.0769494044539288,0.323493992330616,0.232685557635031,0.106152387132071,0.0767040403995392,0.0461281211796283,62.0615,"18-29","18-29",740,162.108644605763,5.99227702707218,"LATIN AM. CARIBBEAN"
"18-29",0,"Swaziland",0.0392487995145205,0.0473417642164425,0.354734925438493,0.317405032738612,0.151390810626044,0.0708645401768351,0.0190141278611184,136.944,"18-29","18-29",748,158.966247581774,7.45350756700472,"AFRICA"
"18-29",0,"Sweden",0.0490865513448203,0.0856818748781141,0.560230156228566,0.205851840354408,0.0692739336584314,0.0202040124825452,0.00967163189471099,716.5515,"18-29","18-29",752,166.686062407323,6.14275827562462,"EUROPE"
"18-29",0,"Switzerland",0.0904445584337551,0.181404696630133,0.53812205264295,0.135625889305069,0.030030624722653,0.0168617521899659,0.00751042507547407,576.8405,"18-29","18-29",756,164.309091170264,6.06184782048171,"EUROPE"
"18-29",0,"Syrian Arab Republic",0.0756395557842263,0.0788892179412763,0.370333229561758,0.299139030275236,0.120061083006958,0.0379155542176613,0.0180223286806982,2619.744,"18-29","18-29",760,159.096987972733,6.0181418235765,"ASIA"
"18-29",0,"TFYR Macedonia",0.0995108967368053,0.111794679260185,0.468283213266911,0.20722860913097,0.0757862325502327,0.0237564758193324,0.0136398930772799,132.2595,"18-29","18-29",807,160.63628442476,6.06184782048171,"EUROPE"
"18-29",0,"Tajikistan",0.0862642612868675,0.13500708499374,0.516990320347133,0.204308179670037,0.045419727625708,0.00866711519641172,0.00334331031473831,1080.3785,"18-29","18-29",762,157.977684491806,5.47777661319748,"ASIA"
"18-29",0,"Thailand",0.119610187700436,0.133294251612622,0.351421224893995,0.218732018898468,0.0978925115267485,0.0584914388852304,0.0205583658858348,5754.939,"18-29","18-29",764,158.827394606045,5.25499093463098,"ASIA"
